1429626321323,1,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321363,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321363,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321364,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321368,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321369,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321369,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321369,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321382,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321382,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321382,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321382,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321383,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321383,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321383,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321383,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321383,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321384,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321384,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321384,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321384,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321384,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321385,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321385,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321385,4,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321389,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321389,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321392,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321392,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321392,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321392,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321393,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321393,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321393,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321393,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321393,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321393,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321393,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321394,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321394,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321394,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321394,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321394,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321395,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321395,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321395,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321395,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321395,1,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321396,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321396,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321396,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321396,1,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321397,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321397,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321397,1,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321398,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321399,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321399,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321399,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321399,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321399,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321399,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321400,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321400,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321400,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321400,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321400,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321400,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321400,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321401,1,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321402,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321402,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321402,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321402,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321402,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321403,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321403,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321403,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321403,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321403,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321403,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321403,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321404,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321404,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321404,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321404,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321404,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321404,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321405,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321405,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321405,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321405,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321405,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321405,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321406,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321407,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321407,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321407,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
1429626321407,0,Java Request,200,Correct cache data found,Thread Group 1-1,,true,0,1,1,0
